logFC	logCPM	F	PValue	FDR
YLL060C	0.640964019040729	4.16175142490032	96.3174690052337	2.46185748561788e-13	1.67836375951195e-12
YLL061W	1.86933526069872	8.45475949583347	108.590981221152	3.14363879413891e-14	2.48551597126204e-13
YLL062C	0.572442351300986	7.41663830871257	10.1124561312503	0.00250643052278396	0.00382147483664131
YLL067C	-0.0656457511527812	2.11283042969972	0.131807055305901	0.718067679127561	0.746388258584359
YLR001C	0.585372947468523	6.6244539650599	81.2217627245446	3.98590491269625e-12	2.26998962661317e-11
YLR002C	-0.600628456514715	6.37179808105764	57.8512513498925	6.06374551610935e-10	2.43028852548214e-09
YLR003C	-0.391890871381256	6.50173648371355	14.4304787693699	0.000388991180166142	0.000662798294109005
YLR004C	1.82417765092725	5.48054063664858	70.8581605508243	3.27429953490302e-11	1.59983431528809e-10
YLR005W	0.251386792705244	6.78323110528192	41.5095316099036	4.14466578445393e-08	1.24054696635966e-07
YLR006C	0.370778903577245	6.56987490165827	19.8456555630034	4.61281385772057e-05	8.82829637403421e-05
YLR007W	0.0802133293250601	6.26703714080261	2.56951346673938	0.115123523031453	0.139532551904337
YLR008C	-0.704668919823982	6.91636512924823	53.0683234239321	1.94305490455552e-09	7.20490532494634e-09
YLR009W	-0.199213103781887	7.36164390003081	3.10054718227105	0.0842670575788329	0.104420485760215
YLR010C	1.18526636434661	3.71541466618564	190.296648632695	7.79905216728302e-19	1.50255156944364e-17
YLR011W	0.133989896465018	5.08256041747258	5.955717374551	0.018186680324782	0.0246593563067422
YLR012C	2.10176333408023	3.12375494310208	139.715567094397	3.23962676963046e-16	3.70034667420455e-15
YLR013W	0.869805075349983	0.482814804319728	16.5734365119977	0.000163308761377983	0.000291219607284464
YLR014C	1.66150448924994	6.11070650937493	37.610103316786	1.27449962520612e-07	3.56087825527987e-07
YLR015W	0.227306094331258	6.12463009489944	5.38889661204676	0.0243022923265239	0.0323746948980038
YLR016C	0.306539339687257	4.91197638978099	42.9033974023861	2.80750048745785e-08	8.64545420720453e-08
YLR017W	-0.248902018307806	6.96347208765496	16.1907285291057	0.000190221043376946	0.000335768545108393
YLR018C	-0.0647087941918114	6.66783568714549	2.36118618217396	0.130575171669919	0.156886055876548
YLR019W	-0.149526780351223	6.69549891467638	7.14323369461697	0.0100823029958064	0.0141626812732971
YLR020C	-0.500087536809063	6.70290507418158	170.112859275155	7.30818369979267e-18	1.13500567255964e-16
YLR021W	-0.400772371353753	5.1595153582031	51.0497067111371	3.22981433218597e-09	1.15191034881946e-08
YLR022C	-0.122570980184088	5.84703192544243	5.94728135318067	0.0182645443363429	0.0247539060373232
YLR023C	0.092002602820588	7.53182532165325	0.47431649515899	0.494132379768253	0.531967803365008
YLR024C	-0.216552751034278	5.64768417787892	11.5772341974158	0.00130726057982411	0.0020677065237644
YLR025W	-0.0932582078846198	7.43374748177989	5.37745143645885	0.0244464552149942	0.0325453792584484
YLR026C	-0.042676118857216	6.35519994178807	0.70232489901882	0.40591803376344	0.444785635268507
YLR027C	-0.88797706971129	9.95744408077372	51.5768111896303	2.8256428181091e-09	1.01729825408919e-08
YLR028C	-0.00404049538611084	8.79345478049909	0.00906251820373968	0.924531585515781	0.934198886741921
YLR029C	-0.572871778552361	10.5593962543138	20.4917407218506	3.62260452607014e-05	7.02593703558937e-05
YLR030W	0.872075849382163	4.18123748818918	46.3547964758783	1.09765912215402e-08	3.61805562299602e-08
YLR031W	1.70004968272448	4.48302515386251	95.9828933524361	2.61020053407815e-13	1.77551964820869e-12
YLR032W	-0.119202593502388	6.08699487015609	0.497733064213377	0.483711189740293	0.522318858307716
YLR033W	-0.474910289697453	6.64807629079556	85.2529224554884	1.83812827958647e-12	1.09282470372289e-11
YLR034C	-0.696868435559437	7.72944272823047	35.5351569180226	2.36721427987455e-07	6.36554793987468e-07
YLR035C	-0.0421374415380439	5.49211583895102	1.17064187797143	0.2843638852676	0.321427280636679
YLR036C	0.116229953947404	3.645717380447	1.96730904515754	0.166798103458463	0.196872208967646
YLR037C	0.842798251972437	3.47544510683676	84.4479744432564	2.14132605254355e-12	1.26566922406652e-11
YLR038C	-0.562613730806434	8.09415019722281	61.6023454923157	2.52268692526862e-10	1.07016994691212e-09
YLR039C	0.136465852595945	6.6796061590042	8.47154003963823	0.0053381341517138	0.00780090271618666
YLR040C	1.21672100295308	4.57181885118038	246.424439687419	3.69532878464715e-21	1.11926177318069e-19
YLR041W	0.71959459083528	1.7864277656848	53.1097297406032	1.92311225703114e-09	7.1389679395156e-09
YLR042C	2.71081580296101	5.89945981603146	97.7058237865436	1.93392519300062e-13	1.33792461079407e-12
YLR043C	-0.162818421234397	7.87988560301665	12.7720362806089	0.000780283456753404	0.00127287397768347
YLR044C	0.370049762532274	12.6887104966395	18.0089431974662	9.29853591550633e-05	0.000171647927997582
YLR045C	-1.49255177576499	6.86968706340841	55.7516977552096	1.00430667426659e-09	3.89937438324938e-09
YLR046C	0.0299187998543569	4.60048848392499	0.136170546629263	0.713647219627888	0.742554139992238
YLR047C	0.0740051530126269	5.82237907365201	0.752541889371491	0.389740217214211	0.428790398691472
YLR048W	-0.724554238601252	10.3456518253865	43.0607180297961	2.68776551694055e-08	8.30615049093101e-08
YLR049C	-1.8473637295118	6.55696325215959	19.0580120580918	6.21434345685007e-05	0.000116840404463568
YLR050C	-0.112976229593325	5.8630948187234	0.608176361869709	0.439083167786814	0.47897121044367
YLR051C	-0.512473059778523	5.83610466681752	39.095746656266	8.25773404797611e-08	2.36134734072703e-07
YLR052W	-0.357285192978459	6.25216885733337	75.2845726670537	1.30355924457157e-11	6.75985407236091e-11
YLR053C	1.34013513310318	6.70497417794755	50.0514354527583	4.16862124748296e-09	1.4695174380241e-08
YLR054C	1.7698427695127	4.48165272598705	223.911118207653	2.76808735350276e-20	6.85045358053855e-19
YLR055C	-0.270812832217378	6.47527394628389	59.7575630355795	3.86830423019563e-10	1.60314745768761e-09
YLR056W	-1.44059351409667	9.89316437420213	49.3833934715041	4.95204901430673e-09	1.7207805022317e-08
YLR057W	-0.749308138159492	6.64022536253736	157.335575362058	3.35992242463612e-17	4.62787505004178e-16
YLR058C	-0.17772145598789	11.5714738631119	3.58784301717547	0.0638871687541577	0.0804270230304616
YLR059C	-0.454972408303142	5.55358139744764	39.5186658353523	7.30809406572579e-08	2.10761140085924e-07
YLR060W	-0.281061432476425	8.854503739753	52.1075554656862	2.47153695583902e-09	8.97240130420271e-09
YLR061W	-1.18709305710476	2.09758624181666	43.6865502650525	2.26161517822798e-08	7.07175819468511e-08
YLR062C	-0.538829628696442	0.528359480060461	6.19332237504537	0.0161328415124655	0.0220662186312941
YLR063W	-0.653832907190346	4.72340615481347	30.4670986530955	1.15057022766492e-06	2.76100573355303e-06
YLR064W	0.0143891514425963	6.30458514176062	0.0278775987673568	0.868057826495174	0.883735125033883
YLR065C	0.0845177961788255	5.8987184496286	3.39735573360649	0.0711217743636658	0.0889277803093032
YLR066W	0.519941687784031	6.40879830213202	133.595747652161	7.48057419205706e-16	8.07477583000769e-15
YLR067C	-0.924479060849479	5.9461623977385	140.5277535738	2.90501594885243e-16	3.34957141981318e-15
YLR068W	-1.19657149275498	5.21779841754151	114.545242279293	1.22632333259932e-14	1.03692450678676e-13
YLR069C	-0.831438451789323	7.87764480124499	29.4477721229351	1.60154946490062e-06	3.7674780302608e-06
YLR070C	0.73260036479565	5.45281646455945	60.0950026839432	3.57539984410408e-10	1.48783556055404e-09
YLR071C	-0.085874200216913	6.50620491086886	4.71015948325774	0.0346706494667953	0.0451014773405661
YLR072W	0.104168741470081	6.57020921142692	2.88788040230137	0.0953469889175237	0.117267165359573
YLR073C	-0.777487356595651	4.77101603563098	23.7448904550494	1.11270089527962e-05	2.31842457885527e-05
YLR074C	-0.0552690877775811	6.32813451434189	0.220596983410914	0.640589465271761	0.673326772198633
YLR075W	-0.190323801692742	9.72327832192474	4.96724882132077	0.0302706496890988	0.0397343068795242
YLR077W	-0.402147332374755	6.44691080996752	32.7929800195862	5.49896993989125e-07	1.38969402216928e-06
YLR078C	-0.174867519596805	5.88687098534308	10.5542049715378	0.00205507596847682	0.00316822043456238
YLR079W	-1.06618298047257	7.32316411276331	12.3848477043275	0.000921029205472119	0.00148851229172133
YLR080W	1.02038025244014	4.93773151598498	110.422644503478	2.34447655737398e-14	1.88549184693432e-13
YLR081W	0.64573546213074	3.8885701293965	88.712777378793	9.63470912922372e-13	5.98531726313408e-12
YLR082C	-0.00205898063297264	5.05661006264196	0.00145494613870643	0.969722133864265	0.973720658249323
YLR083C	-0.298339928008918	7.54445093421945	11.9219739663315	0.00112493388137359	0.00179423564836322
YLR084C	-0.965221620234141	7.31470968828935	84.2426122227818	2.22670952706895e-12	1.3110452225141e-11
YLR085C	0.200665036094709	5.94307229275397	11.2773998678271	0.00149104350941651	0.0023365438572272
YLR086W	-0.637071318054271	6.58103068916483	186.924089802164	1.11836773842985e-18	2.08214764267919e-17
YLR087C	0.437542521162605	5.55631264791638	46.2898480305673	1.11686972949782e-08	3.67540698009877e-08
YLR088W	-0.243116043148846	6.11111282003361	12.9997683396681	0.000708197256744928	0.00116432754498059
YLR089C	1.28157711106925	8.98462528385899	224.872004434989	2.53166475404352e-20	6.34270577062427e-19
YLR090W	0.0973462114195891	6.97758112821244	1.82861808816725	0.182262916967198	0.213798966954972
YLR091W	-0.0460635333974801	5.0966118582417	0.271449238752009	0.604618492771137	0.639159122068186
YLR092W	0.5008054625825	9.04275670824365	11.930891488589	0.00112058758659342	0.00178917839684781
YLR093C	0.288003794837582	7.41083820561926	16.7446348772623	0.000152587335561315	0.000273301470696465
YLR094C	1.75062822728578	6.08618807807445	356.702778160747	1.16592224718062e-24	7.39389025087041e-23
YLR095C	-0.183450172862758	6.99931779136034	19.9522473097733	4.43176779324273e-05	8.49515186563657e-05
YLR096W	-0.0640138275883067	6.82812002314355	1.17292658372708	0.283899711752922	0.321021813735473
YLR097C	0.401653152348549	5.67186175365181	75.7474360962946	1.18613523923581e-11	6.20377262583129e-11
YLR098C	0.166257621555955	5.36477243938892	13.2116776770094	0.000647369987878635	0.00106894181887853
YLR099C	0.408908150320268	5.81111846794521	38.5670989480438	9.62833526768216e-08	2.73146808525857e-07
YLR099W-A	-0.0328462322508802	4.9707351481068	0.215325551012939	0.644601564687828	0.677310032071022
YLR100W	0.0351124465866368	6.89354379686677	0.265897608541515	0.608327552766414	0.642633722235282
YLR101C	1.6880236059926	1.27342273770199	101.184536533941	1.06681876532519e-13	7.72270231070125e-13
YLR102C	0.327618788811332	4.81857463524323	13.2775593521917	0.000629593823187716	0.00104185028419864
YLR103C	-0.935815325150171	5.98958547668993	20.1039454518095	4.18678792259357e-05	8.05854090191264e-05
YLR104W	0.135819027193423	5.65405386078664	11.4304319184155	0.00139407723683442	0.00219476137001498
YLR105C	-0.150725750494713	6.05375601120975	11.9130636846998	0.00112929429949888	0.00179977583647884
YLR106C	-0.391901049954751	7.23550618458344	17.3515258918348	0.000120138073627811	0.000218589537431594
YLR107W	0.566573033213749	6.03566701407647	168.650603640546	8.66256577603323e-18	1.32840555275794e-16
YLR108C	0.794422648511657	7.00391392669932	39.952099616984	6.45205186454796e-08	1.87673634741366e-07
YLR109W	-0.169440562978676	9.55184690497114	1.85865275777334	0.17877480350992	0.210071608525071
YLR110C	-1.04893559011266	11.9875818783585	50.0315050966319	4.19002265650407e-09	1.47620705629611e-08
YLR111W	0.739057808124826	1.08355049022137	26.9413850460403	3.68325095707604e-06	8.23792499143237e-06
YLR112W	-1.50453639221517	3.93773468796845	206.45186434775	1.48412520666842e-19	3.1814627669709e-18
YLR113W	-0.572570506389897	8.30166309252621	321.903474438066	1.13934520902986e-23	5.97206520691875e-22
YLR114C	-0.278078782296039	7.40679299513923	45.6186459286351	1.33715081404398e-08	4.35790907703414e-08
YLR115W	-0.0951301053295803	6.67770770014417	6.9292988810322	0.0111948750857457	0.0156568802026234
YLR116W	0.620009131301654	5.97158464599604	326.864519675113	8.12808724646332e-24	4.34068378565515e-22
YLR117C	0.347270973243736	6.5945989267913	23.6198204672587	1.16311588854712e-05	2.41839123274416e-05
YLR118C	0.325440059449389	5.65437633688539	34.6493595910572	3.09824480069316e-07	8.1760356942436e-07
YLR119W	0.142585139997977	4.71843299075727	6.9040799269083	0.0113343666777526	0.0158410524183099
YLR120C	2.03551129594837	8.01503096407027	222.764926295957	3.08041633178862e-20	7.53155607547353e-19
YLR120W-A	1.07503151273927	1.19529673717806	23.5058167053297	1.21114455414796e-05	2.51205759481588e-05
YLR121C	0.975142852210201	6.7572781645389	24.3363454765771	9.03340952796166e-06	1.90889959063626e-05
YLR122C	0.794922898463965	1.34246417859417	29.0874131424149	1.80212999717225e-06	4.21327473993265e-06
YLR123C	0.574088241110675	1.12331976612087	16.2734629301081	0.000184034241190278	0.000325697808246051
YLR124W	0.634606514268243	2.25364223989893	31.7373157477183	7.66677176847044e-07	1.8835878339971e-06
YLR125W	0.535669140202859	2.92089344457479	46.7362890537211	9.91547922920699e-09	3.28787786205949e-08
YLR126C	0.034168193119802	5.44043748966239	0.095707268856395	0.75830489383362	0.783878912048323
YLR127C	0.590827326586235	5.89747721804378	55.9978999970208	9.46110876731812e-10	3.69225834457902e-09
YLR128W	0.366775995550683	4.9381024171429	38.2574833322533	1.05390793386141e-07	2.97597008411329e-07
YLR129W	-0.558650088929662	7.19855735870895	49.3072405976758	5.05060709769728e-09	1.75202826272257e-08
YLR130C	0.0749499981616083	8.00963687984099	0.30975360830623	0.580267918623006	0.61609192336534
YLR131C	-1.61519961164252	6.73929736853357	135.75491881914	5.55055905004401e-16	6.17766060268153e-15
YLR132C	0.0350783547242242	5.9775090918419	0.132000810621045	0.717869646410164	0.746309837319856
YLR133W	0.124290064584117	7.01902246409081	3.86970003300606	0.0546220435365371	0.0694091006158292
YLR134W	0.488512917849876	4.31419774028054	60.5396686478418	3.22422272992555e-10	1.35186418593573e-09
YLR135W	0.0556862118288849	5.64436221459185	0.53363945957677	0.468426758645922	0.507615184520536
YLR136C	0.421251489356305	6.0402981477372	0.941202537394241	0.33655206042059	0.375124303156454
YLR137W	-0.165723761954435	5.49959871696602	2.04607031627484	0.158704257660615	0.188121401993346
YLR138W	0.411553187717764	7.26187759848847	136.145933319015	5.2605247084438e-16	5.86558139652122e-15
YLR139C	-0.481031337664556	5.83924574847608	52.8162976306402	2.06916783274399e-09	7.64386757630183e-09
YLR140W	-0.236748190235946	1.26195691157556	3.33088230004194	0.0750004520966528	0.0935853150982624
YLR141W	-0.617362189071441	5.30161149613743	117.785815723441	7.45268810700553e-15	6.60436174606254e-14
YLR142W	1.70310245417961	6.76570450370323	83.1233979782997	2.7584917454973e-12	1.61013401213687e-11
YLR143W	-0.227987564730768	6.24018079679264	32.0761854281463	6.88761065447645e-07	1.70454364489645e-06
YLR144C	0.0545846541670173	6.01868044238671	1.24689496894043	0.269384897459083	0.305744827690324
YLR145W	-0.416959021349544	4.81812211455493	105.604401276412	5.10917345344062e-14	3.88808099806831e-13
YLR146C	0.0221578046425246	5.40033253681865	0.23959678649479	0.626598400277818	0.659988072818574
YLR146W-A	-0.0111632180102139	3.81333824717277	0.0229935624766418	0.880072663325464	0.895218441825468
YLR147C	-0.192119822889495	5.32998134791582	9.25957518747158	0.0036988572099113	0.005538279068849
YLR148W	-0.0333928472404043	6.276886274207	0.652984757548154	0.422804608109541	0.461927047969002
YLR149C	1.97065399720467	7.28449106190043	143.273215026437	2.01645565517214e-16	2.41657126548976e-15
YLR149C-A	-0.716803061452217	2.72301521528814	48.2540115717295	6.64369563426885e-09	2.26719837564062e-08
YLR150W	-0.267488729702744	10.2991433897563	11.6228952580056	0.00128142841749671	0.00203001202334634
YLR151C	0.460321658411883	5.88041505103738	17.6155426616151	0.000108354385260884	0.000198513842151147
YLR152C	1.77860715769732	7.03421563340877	185.989815630029	1.23693159328171e-18	2.26713931976622e-17
YLR153C	-0.177031555008373	10.6496222437337	8.02725172540677	0.00658639972589587	0.00950414826528894
YLR154C	-0.130999948127783	5.47694893471369	1.73638230976564	0.193492568694949	0.225926881130581
YLR163C	-0.405121108759461	7.32670230594694	49.7888583130062	4.45993663567388e-09	1.56406072799439e-08
YLR164W	1.40822072571652	3.78584019952133	286.487594814876	1.45990252896164e-22	5.8472938133674e-21
YLR165C	0.315267704263683	4.69047501595641	21.967699725809	2.10502990933957e-05	4.22254434532432e-05
YLR166C	-0.0871241202682507	6.44434867434853	5.72990661682197	0.020398789117666	0.0274084811627347
YLR167W	-0.427618173306039	10.9538596586762	14.987427554454	0.000309420885529152	0.000533641459235546
YLR168C	-1.63496811205926	8.07060565656695	86.4810472172254	1.45872703803588e-12	8.84534881231318e-12
YLR169W	-0.449561432904774	4.21624707110816	56.7214579544495	7.94525932716652e-10	3.13281986941644e-09
YLR170C	-0.570259267764107	2.36275629626501	20.2456459548444	3.97069686248085e-05	7.66685775413366e-05
YLR172C	-0.155463755129717	7.46175123366851	9.4007826116229	0.00346614453767098	0.00520391811229122
YLR173W	0.310422819105935	5.82636962085532	27.9119458783695	2.65886159281215e-06	6.07169894112543e-06
YLR174W	0.00208811974637956	9.32185977280661	0.000565795923199906	0.981115855038117	0.983377235013509
YLR175W	-0.629741321163908	8.50171156222733	60.7777682743107	3.05111652745759e-10	1.28199282785595e-09
YLR176C	0.14482283073779	5.08759773869972	2.60099778923489	0.112974302440025	0.137146072433673
YLR177W	0.557563156150862	6.39370535304117	30.1934681688609	1.25683443560632e-06	3.00063060547893e-06
YLR178C	1.31421414704194	6.04309277830566	128.480243405061	1.538838873246e-15	1.58250862505433e-14
YLR179C	-0.521163565234071	7.92820676493155	29.3125476534941	1.67394507780312e-06	3.92867295052637e-06
YLR180W	-0.274640595382964	10.0259960902137	9.3822343361971	0.00349581226091167	0.00524307638285246
YLR181C	0.0434230454308358	6.50968191591376	0.472513989902918	0.494950279999268	0.53265994425235
YLR182W	-0.0360510889303372	6.94910019293657	0.147209373441079	0.702813051822057	0.733035096709386
YLR183C	-2.29538151754936	6.41431266470442	35.4149495875839	2.45484444534125e-07	6.58664300715626e-07
YLR185W	-0.673341143307063	8.24409730671294	27.6306258969938	2.9209535602426e-06	6.62300382672513e-06
YLR186W	-0.684220667468455	6.52797298155659	76.6185119784201	9.94017944319717e-12	5.25767267160594e-11
YLR187W	0.0999457771091816	5.31267614860014	1.31465136101168	0.256910616270346	0.292678112248104
YLR188W	-0.19285359800662	7.13175443550491	18.2018931100394	8.62965292857506e-05	0.000159930980301872
YLR189C	0.0813175319919839	6.96822378409223	2.29706817576062	0.135798609296837	0.162616430644993
YLR190W	-1.97072378089874	8.47189722463052	105.707979721558	5.02305305386766e-14	3.82732753341005e-13
YLR191W	0.173782415574544	6.18770562642395	6.95563904110258	0.0110511252451909	0.015466494366143
YLR192C	-0.16509294276607	8.42850162834039	12.1977679022573	0.000998336315341234	0.00160493041663518
YLR193C	0.181882518516871	6.46417775165621	18.003986042628	9.31641684500488e-05	0.000171925873756865
YLR194C	0.970549571821019	8.25358250153701	5.41474908218024	0.023979998864862	0.0319943530767653
YLR195C	-0.285654337567045	7.20030910989213	27.8672424716629	2.69881502263478e-06	6.16034003067015e-06
YLR196W	-0.662151283047988	7.59794389384301	51.7850043398143	2.68083382580755e-09	9.69751416014044e-09
YLR197W	-0.315552926407185	8.21849390207333	11.5588663479002	0.00131780545505126	0.00208330293699093
YLR199C	-0.00261631788075417	6.99718776279747	0.00324054887041907	0.954826955981956	0.96050669332752
YLR200W	-0.330333072065321	6.01499689628973	46.0945537039996	1.17676913046623e-08	3.86000563915864e-08
YLR201C	0.242578922526853	6.13470625668875	31.8514228392173	7.39464154705845e-07	1.81966765313225e-06
YLR202C	1.16860415428212	1.48432620336863	34.5728217064791	3.17157355241927e-07	8.34062193828446e-07
YLR203C	-0.244110567994809	7.52096447452253	8.85476658576835	0.00446185584423031	0.00658995108677199
YLR204W	-0.525831169653183	6.37817499174809	30.3572980155819	1.19204128720827e-06	2.85489667841226e-06
YLR205C	1.71256537701736	8.25753059872092	43.6575991113901	2.27968863975942e-08	7.12461213493602e-08
YLR206W	0.0674284905802792	7.72728342384387	1.5233689188101	0.222773209204975	0.257156484194138
YLR207W	0.338458219335379	6.4531734768573	52.574938898169	2.19793448220444e-09	8.07379147400093e-09
YLR208W	0.115346459193424	7.98324252156169	8.22209415369356	0.00600474517121451	0.00873104576125004
YLR209C	0.0651026877944998	6.50961908804744	0.48861311930076	0.487725493931826	0.526000497264297
YLR210W	-0.0401072184206007	5.52795180910276	0.0913555766708918	0.76369131338258	0.788560501335337
YLR211C	0.278676910245004	5.89128106178759	16.0705032351961	0.00019960132066471	0.000351510801332588
YLR212C	-0.71136585846285	6.34319412582888	38.5321802604617	9.72681963294774e-08	2.75555504538789e-07
YLR213C	1.02075365547661	4.28236753089548	85.2657659359265	1.8336695724446e-12	1.09220240981047e-11
YLR214W	-0.9249786904181	7.24074627170951	13.5659391040279	0.000557589372055687	0.000931815563292622
YLR215C	-0.0760273396058685	5.85505142397056	0.785785880386986	0.379542588084931	0.418748690877322
YLR216C	-0.0176367418454507	7.84928143223888	0.0301648939686286	0.862804847496206	0.879563950361169
YLR218C	-0.0404964409548072	4.07381077562498	0.06579994630541	0.798586194491465	0.821248775686493
YLR219W	0.35308059043469	6.8551717744287	36.516966856107	1.76263551163427e-07	4.82505620271107e-07
YLR220W	0.00294384538953729	7.23891919433013	0.000844534628862626	0.976929575805194	0.979665171718336
YLR221C	-0.803486822064281	6.7271181520064	106.12888035516	4.68832298535589e-14	3.60385231500589e-13
YLR222C	-0.402934103976583	6.78483050136414	18.66207930617	7.2292111716368e-05	0.00013496301015923
YLR223C	-0.474185697682675	6.48299534629494	45.0248859506313	1.56967981548579e-08	5.04551780183606e-08
YLR224W	0.996464413644798	6.20797291319366	228.353712661205	1.83671175438961e-20	4.85771757992192e-19
YLR225C	0.475962109098915	6.79605915442748	31.417708749966	8.48590269503013e-07	2.07478616896962e-06
YLR226W	0.0815714601465919	5.72105405341354	3.50265749354591	0.0670170835781247	0.0840717092156652
YLR227C	0.0954479354795092	5.24067780347578	2.33028781128265	0.13306298999552	0.159623149377877
YLR227W-B	0.58984708296685	6.17040584706782	35.1362261945699	2.67126795295219e-07	7.12338120787251e-07
YLR228C	0.177846219169334	6.40121961564036	6.03857320168518	0.0174404793329148	0.0237056571062258
YLR229C	0.362751773011619	6.41700912015224	48.5676169412411	6.1209738648554e-09	2.09822572574548e-08
YLR230W	0.105091801829381	4.93341391895451	2.76369897189478	0.102566134187865	0.125512085414216
YLR231C	0.4075283063439	6.34097304055767	47.7035742163744	7.67642084545842e-09	2.58199171862712e-08
YLR233C	-0.263848030621851	5.35395094456229	8.0977999818461	0.00636920455544119	0.00921476172374667
YLR234W	-0.025642148446215	4.77021518883047	0.0329512049037487	0.856676028699589	0.874047873759527
YLR236C	0.00428657038392818	1.69892323594187	0.000871800464490361	0.976560227889603	0.979456123128814
YLR237W	0.198504662669705	6.76540135442512	4.35223705438353	0.041985342540838	0.0540509125372429
YLR238W	-0.184642646100899	5.68717745772772	10.2394578185883	0.00236688011057308	0.00361685896414882
YLR239C	-0.0142123842767927	6.22511771211141	0.0310572281319102	0.860811404841974	0.877684351594358
YLR240W	0.230761954595788	6.19496839462414	42.19476218403	3.41974872326251e-08	1.03630812479951e-07
YLR241W	0.588029486998164	7.19372605373665	171.007281085149	6.59003016954385e-18	1.0420806148619e-16
YLR242C	0.000828576995656824	4.67667861720097	0.000136598914760828	0.990720539710519	0.991534875186197
YLR243W	-0.0171767975271251	5.74845457695135	0.0977787304265785	0.755788066346397	0.781991459537197
YLR244C	-0.1427326447045	7.81973639980069	4.2231079062377	0.0450214297155125	0.0577884174800843
YLR245C	0.0987836070901733	3.95262043026587	0.9010843535462	0.346972307376022	0.385820531014653
YLR246W	0.262043744446612	4.87372514430569	21.3373386607273	2.65023588324432e-05	5.24362562794651e-05
YLR247C	0.118313587476016	7.26467145937296	5.03670600253714	0.029187918878722	0.0384373891701621
YLR248W	0.691716499833479	7.79774099697575	68.2596762335501	5.71354274580496e-11	2.69018161148187e-10
YLR249W	-0.354956032161531	11.6213245213659	16.320272966865	0.000180627272744493	0.000320320080532617
YLR250W	0.594129991928768	7.36761697557529	166.997788506058	1.05124656817275e-17	1.588086627056e-16
YLR251W	1.43194387198242	4.90430267313072	202.976886013604	2.10158971493234e-19	4.44252714739864e-18
YLR252W	1.47480119486642	3.23822691632749	250.342181976645	2.64419054364666e-21	8.25529847677995e-20
YLR253W	-0.571771117004212	7.37986268372535	61.6062954186085	2.52039843336954e-10	1.07002689416693e-09
YLR254C	-0.232269983706592	5.05595835540405	0.804193927317125	0.374060325538376	0.413074417173523
YLR255C	1.05734985944392	0.671252118960713	30.7577506506384	1.04788351001792e-06	2.53255847915406e-06
YLR256W	0.254984667298051	6.66702045699856	26.1410410240543	4.83500088184611e-06	1.06073821148393e-05
YLR256W-A	0.267442228353191	3.47949513580868	8.69278601543285	0.00481213746609184	0.0070832429626613
YLR257W	1.40682204109044	7.79868700233514	67.2728929067843	7.08174381619052e-11	3.25877976968767e-10
YLR258W	1.14203415754974	6.97591745536229	34.0904626939083	3.67724324668673e-07	9.58760466202518e-07
YLR259C	-0.395765278107997	10.2243201406093	14.9289817772023	0.000316906493219603	0.000545624075430131
YLR260W	-0.261465210000953	6.79171338317619	21.0521106115052	2.94352742107068e-05	5.78630769760358e-05
YLR261C	-0.203415514311828	1.34967859547387	1.54505162400076	0.219557450425251	0.253733059641027
YLR262C	-0.0845663926540929	5.46758493561391	1.17492979535063	0.283493534186531	0.320622076189411
YLR262C-A	0.113585806278229	6.90616650907017	2.48976110866705	0.120778523456493	0.145979680524743
YLR263W	-0.495353357191626	4.924784899186	90.7997067553605	6.57685433384663e-13	4.20145741704704e-12
YLR264C-A	-1.55228500614528	7.71468283938051	578.609703132093	1.77097320008793e-29	3.26717722488949e-27
YLR264W	-1.42736741214934	7.22428540589136	412.843852951653	4.32162880386917e-26	3.92687703850082e-24
YLR265C	-0.10149852793315	5.00076544631871	1.26762654192574	0.265488013548993	0.301884764005653
YLR266C	1.05795572056143	6.54430736765793	144.700365108437	1.67130910543143e-16	2.03092411853624e-15
YLR267W	3.67155949832301	8.70341262662319	1047.87927468215	1.19782812157827e-35	1.4584755208337e-32
YLR268W	-0.420902545054764	6.89624205528251	69.9980011245774	3.93157730998918e-11	1.89662778630857e-10
YLR269C	0.0185235654169531	2.55891114204361	0.017821402066737	0.894326385151786	0.90835152365767
YLR270W	0.750992221910063	7.09827060236589	86.2349190478003	1.52764424087757e-12	9.2082159786759e-12
YLR271W	0.563505869037558	4.7343189540599	89.9679575346013	7.65256506645948e-13	4.83286474321632e-12
YLR272C	-0.899730876281856	6.24829762956207	94.87710153446	3.17013860449658e-13	2.13493405134681e-12
YLR273C	0.192495169405165	6.15686970821573	0.576400166632713	0.451225223484452	0.49028362673092
YLR274W	-0.0813634044134852	7.00148290409635	0.0969760227971843	0.756759848328462	0.782730879480747
YLR275W	1.06804032490763	5.91616623580989	68.8559623778766	5.0228275437573e-11	2.38898235049957e-10
YLR276C	-0.492092435062948	7.37348878989933	27.8376663285241	2.72559173035929e-06	6.21390698691887e-06
YLR277C	-0.315583268614291	6.213201423204	47.6311426780085	7.82425346598756e-09	2.62736100942814e-08
YLR278C	-0.129561651923224	6.71224497210554	2.98878270879286	0.0898992643938382	0.111015562196691
YLR279W	0.0358759531714095	2.84281858999642	0.122294913800766	0.728000127602582	0.755551445080894
YLR281C	0.147533904609327	2.10749291165427	1.1726090213715	0.283964170805066	0.321035073697538
YLR283W	0.00548486541122927	4.83447666951052	0.00690334793206761	0.934108434348922	0.942780528567015
